product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,notes
1,Shampoing,Cosmétique rinse-off,DE,Germany,Europe,Germany general consumer protection law,National consumer protection statute (DE),Germany consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,DE,Germany,Europe,Germany customs / import control,National customs code (DE),Germany customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,DE,Germany,Europe,Germany mandatory language labelling,National language/labelling law (DE),Germany consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,DE,Germany,Europe,Germany restrictions on cosmetic claims,National advertising/claim rules (DE),Germany advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,DE,Germany,Europe,Germany cosmetic packaging / waste rules,National packaging/EPR scheme (DE),Germany environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,EU Cosmetics Regulation (directly applicable),(EC) No 1223/2009,National competent authority of Greece,CPNP notification; PIF in local/EU language,in_force,critical,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,National cosmetic surveillance authority decree,National implementing law (GR),Greece health/market surveillance,"National market surveillance, sanctions, language",in_force,high,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,National Cosmetovigilance system,National pharmacovigilance/cosmetovigilance scheme (GR),Greece health authority,Adverse event reporting to national agency,in_force,high,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,National language labelling requirement,Consumer protection code (GR),Greece consumer protection authority,Mandatory labelling in official language(s),in_force,high,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,Greece CE marking enforcement,National implementation of EU 765/2008 + 2019/1020 (GR),Greece market surveillance authority,CE marking + EU declaration of conformity surveillance,in_force,high,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,Greece GPSR transposition,National enforcement of EU 2023/988 (GR),Greece consumer authority,General product safety + RAPEX/Safety Gate notifications,in_force,high,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,Greece general consumer protection law,National consumer protection statute (GR),Greece consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,Greece customs / import control,National customs code (GR),Greece customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,Greece mandatory language labelling,National language/labelling law (GR),Greece consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,Greece restrictions on cosmetic claims,National advertising/claim rules (GR),Greece advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,GR,Greece,Europe,Greece cosmetic packaging / waste rules,National packaging/EPR scheme (GR),Greece environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,EU Cosmetics Regulation (directly applicable),(EC) No 1223/2009,National competent authority of Hungary,CPNP notification; PIF in local/EU language,in_force,critical,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,National cosmetic surveillance authority decree,National implementing law (HU),Hungary health/market surveillance,"National market surveillance, sanctions, language",in_force,high,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,National Cosmetovigilance system,National pharmacovigilance/cosmetovigilance scheme (HU),Hungary health authority,Adverse event reporting to national agency,in_force,high,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,National language labelling requirement,Consumer protection code (HU),Hungary consumer protection authority,Mandatory labelling in official language(s),in_force,high,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,Hungary CE marking enforcement,National implementation of EU 765/2008 + 2019/1020 (HU),Hungary market surveillance authority,CE marking + EU declaration of conformity surveillance,in_force,high,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,Hungary GPSR transposition,National enforcement of EU 2023/988 (HU),Hungary consumer authority,General product safety + RAPEX/Safety Gate notifications,in_force,high,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,Hungary general consumer protection law,National consumer protection statute (HU),Hungary consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,Hungary customs / import control,National customs code (HU),Hungary customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,Hungary mandatory language labelling,National language/labelling law (HU),Hungary consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,Hungary restrictions on cosmetic claims,National advertising/claim rules (HU),Hungary advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,HU,Hungary,Europe,Hungary cosmetic packaging / waste rules,National packaging/EPR scheme (HU),Hungary environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,EU Cosmetics Regulation (directly applicable),(EC) No 1223/2009,National competent authority of Ireland,CPNP notification; PIF in local/EU language,in_force,critical,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,National cosmetic surveillance authority decree,National implementing law (IE),Ireland health/market surveillance,"National market surveillance, sanctions, language",in_force,high,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,National Cosmetovigilance system,National pharmacovigilance/cosmetovigilance scheme (IE),Ireland health authority,Adverse event reporting to national agency,in_force,high,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,National language labelling requirement,Consumer protection code (IE),Ireland consumer protection authority,Mandatory labelling in official language(s),in_force,high,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,Ireland CE marking enforcement,National implementation of EU 765/2008 + 2019/1020 (IE),Ireland market surveillance authority,CE marking + EU declaration of conformity surveillance,in_force,high,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,Ireland GPSR transposition,National enforcement of EU 2023/988 (IE),Ireland consumer authority,General product safety + RAPEX/Safety Gate notifications,in_force,high,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,Ireland general consumer protection law,National consumer protection statute (IE),Ireland consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,Ireland customs / import control,National customs code (IE),Ireland customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,Ireland mandatory language labelling,National language/labelling law (IE),Ireland consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,Ireland restrictions on cosmetic claims,National advertising/claim rules (IE),Ireland advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,IE,Ireland,Europe,Ireland cosmetic packaging / waste rules,National packaging/EPR scheme (IE),Ireland environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,EU Cosmetics Regulation (directly applicable),(EC) No 1223/2009,National competent authority of Italy,CPNP notification; PIF in local/EU language,in_force,critical,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,National cosmetic surveillance authority decree,National implementing law (IT),Italy health/market surveillance,"National market surveillance, sanctions, language",in_force,high,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,National Cosmetovigilance system,National pharmacovigilance/cosmetovigilance scheme (IT),Italy health authority,Adverse event reporting to national agency,in_force,high,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,National language labelling requirement,Consumer protection code (IT),Italy consumer protection authority,Mandatory labelling in official language(s),in_force,high,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Decreto cosmetici,D.Lgs. 204/2015,Ministero della Salute,Sanctions; vigilance; market surveillance IT,in_force,high,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Italy CE marking enforcement,National implementation of EU 765/2008 + 2019/1020 (IT),Italy market surveillance authority,CE marking + EU declaration of conformity surveillance,in_force,high,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Italy GPSR transposition,National enforcement of EU 2023/988 (IT),Italy consumer authority,General product safety + RAPEX/Safety Gate notifications,in_force,high,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Italy general consumer protection law,National consumer protection statute (IT),Italy consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Italy customs / import control,National customs code (IT),Italy customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Italy mandatory language labelling,National language/labelling law (IT),Italy consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Italy restrictions on cosmetic claims,National advertising/claim rules (IT),Italy advertising standards / consumer authority,Substantiation of cosmetic claims; restrictions on therapeutic claims,in_force,medium,
1,Shampoing,Cosmétique rinse-off,IT,Italy,Europe,Italy cosmetic packaging / waste rules,National packaging/EPR scheme (IT),Italy environment / EPR authority,Producer responsibility for packaging waste; recyclability,in_force,medium,
1,Shampoing,Cosmétique rinse-off,LV,Latvia,Europe,EU Cosmetics Regulation (directly applicable),(EC) No 1223/2009,National competent authority of Latvia,CPNP notification; PIF in local/EU language,in_force,critical,
